"results__name","results__domain","results__fullDomain","results__logo","results__links__pricing","results__links__privacyPolicy","results__links__tos","results__links__security","results__links__gdpr","pagination__pageCount","pagination__rangeStart","pagination__rangeEnd","pagination__page","pagination__totalItems","pagination__itemsPerPage","total"
"Parallels","parallels.com","https://parallels.com","https://logo.clearbit.com/parallels.com?size=36","https://www.parallels.com/products/ras/buy/","https://www.parallels.com/about/legal/privacy/","https://www.parallels.com/about/legal/terms/","https://www.parallels.com/blogs/ras/what-is-data-security/","https://www.parallels.com/blogs/ras/eu-gdpr/","","","","","","",""
"Mailgun","mailgun.com","https://mailgun.com","https://logo.clearbit.com/mailgun.com?size=36","https://www.mailgun.com/pricing","https://www.mailgun.com/privacy-policy","https://www.mailgun.com/terms","https://www.mailgun.com/security-privacy","","","","","","","",""
"Unbounce","unbounce.com","https://unbounce.com","https://logo.clearbit.com/unbounce.com?size=36","https://unbounce.com/pricing/","https://unbounce.com/privacy/","https://unbounce.com/terms-of-service/","https://unbounce.com/security/","https://unbounce.com/gdpr/","","","","","","",""
"Glassdoor","glassdoor.com","https://glassdoor.com","https://logo.clearbit.com/glassdoor.com?size=36","","https://www.glassdoor.com/about/privacy.htm","https://www.glassdoor.com/about/terms.htm","","","","","","","","",""
"Mention","mention.com","https://mention.com","https://logo.clearbit.com/mention.com?size=36","https://mention.com/en/pricing/","https://en.support.mention.com/article/435-what-is-mentions-privacy-policy","https://en.support.mention.com/article/443-terms-of-service","","","","","","","","",""
"Balsamiq","balsamiq.com","https://balsamiq.com","https://logo.clearbit.com/balsamiq.com?size=36","https://balsamiq.com/buy/#cloud","https://balsamiq.com/privacy/","https://balsamiq.com/termsofuse/","https://support.balsamiq.com/mybalsamiq/secure/","","","","","","","",""
"Lynda","lynda.com","https://lynda.com","https://logo.clearbit.com/lynda.com?size=36","https://www.lynda.com/signup?lpk35=8006&","https://www.lynda.com/aboutus/otl-privacy.aspx","https://www.lynda.com/aboutus/lotterms.aspx","","https://www.lynda.com/Business-Skills-tutorials/Learning-GDPR/693080-2.html","45","101","125","5","1124","25","1124"
"Adp","adp.com","https://adp.com","https://logo.clearbit.com/adp.com?size=36","","https://www.adp.com/privacy.aspx","https://www.adp.com/legal.aspx","https://mobile.adp.com/security","https://www.adp.com/solutions/large-business/your-challenges/data-security-and-privacy/gdpr.aspx","","","","","","",""
"1Password","1password.com","https://1password.com","https://logo.clearbit.com/1password.com?size=36","https://1password.com/sign-up/","https://1password.com/legal/privacy/","https://1password.com/legal/terms-of-service/","https://1password.com/security/","","","","","","","",""
"Datadog","datadoghq.com","https://datadoghq.com","https://logo.clearbit.com/datadoghq.com?size=36","https://www.datadoghq.com/pricing/","https://www.datadoghq.com/legal/privacy/","https://www.datadoghq.com/legal/terms/","https://www.datadoghq.com/security/","https://www.datadoghq.com/blog/datadog-soc-2-type-ii/","","","","","","",""
"Gumroad","gumroad.com","https://gumroad.com","https://logo.clearbit.com/gumroad.com?size=36","https://gumroad.com/features/pricing","https://gumroad.com/privacy","https://gumroad.com/terms","https://gumroad.com/l/PbAg","https://gumroad.com/l/gDpr","","","","","","",""
"IStock","istockphoto.com","https://istockphoto.com","https://logo.clearbit.com/istockphoto.com?size=36","https://www.istockphoto.com/plans-and-pricing","https://www.istockphoto.com/legal/privacy-policy","https://www.istockphoto.com/legal/terms-of-use","","https://www.istockphoto.com/vector/gdpr-general-data-protection-regulation-of-25-may-2018-the-date-on-the-calendar-gm904253224-249378861","","","","","","",""
"GoToMeeting","gotomeeting.com","https://gotomeeting.com","https://logo.clearbit.com/gotomeeting.com?size=36","https://www.gotomeeting.com/meeting/pricing","https://www.logmeininc.com/legal/privacy","https://www.logmeininc.com/legal/terms-and-conditions","","https://www.logmeininc.com/logmein-and-gdpr","","","","","","",""
"Rev","rev.com","https://rev.com","https://logo.clearbit.com/rev.com?size=36","https://www.rev.com/blog/category/pricing/","https://www.rev.com/about/privacy","https://www.rev.com/about/terms","https://www.rev.com/api/security","","","","","","","",""
"Name.Com","name.com","https://name.com","https://logo.clearbit.com/name.com?size=36","https://www.name.com/pricing","https://www.name.com/privacy-policy","https://www.name.com/policies/registration-agreement","https://www.name.com/domains/security","","","","","","","",""
"CultureAmp","cultureamp.com","https://cultureamp.com","https://logo.clearbit.com/cultureamp.com?size=36","https://www.cultureamp.com/plans-and-pricing/","https://www.cultureamp.com/privacy.html","https://www.cultureamp.com/terms/","https://blog.cultureamp.com/blog/culturefirst-daniel-bertram","https://blog.cultureamp.com/from-our-ceo-5-employee-feedback-trends-for-2018","","","","","","",""
"DNSimple","dnsimple.com","https://dnsimple.com","https://logo.clearbit.com/dnsimple.com?size=36","https://dnsimple.com/pricing","https://dnsimple.com/privacy","https://dnsimple.com/terms","https://dnsimple.com/security","","","","","","","",""
"Zeplin","zeplin.io","https://zeplin.io","https://logo.clearbit.com/zeplin.io?size=36","https://zeplin.io/pricing","https://zeplin.io/privacy","https://zeplin.io/terms","https://support.zeplin.io/access-and-security","","","","","","","",""
"Optimizely","optimizely.com","https://optimizely.com","https://logo.clearbit.com/optimizely.com?size=36","https://www.optimizely.com/plans/","https://www.optimizely.com/privacy/","https://www.optimizely.com/terms/","https://www.optimizely.com/security/","https://www.optimizely.com/compliance/gdpr/","","","","","","",""
"Cirrus Insight","cirrusinsight.com","https://cirrusinsight.com","https://logo.clearbit.com/cirrusinsight.com?size=36","https://www.cirrusinsight.com/pricing","https://www.cirrusinsight.com/trust","https://www.cirrusinsight.com/terms","","https://www.cirrusinsight.com/gdpr","","","","","","",""
"SalesLoft","salesloft.com","https://salesloft.com","https://logo.clearbit.com/salesloft.com?size=36","https://salesloft.com/plans/","https://salesloft.com/privacy-policy/","https://salesloft.com/company/terms-of-use/","https://salesloft.com/security-compliance/","https://salesloft.com/gdpr-overview/","","","","","","",""
"Paperless Post","paperlesspost.com","https://paperlesspost.com","https://logo.clearbit.com/paperlesspost.com?size=36","https://www.paperlesspost.com/info/about/pricing","https://www.paperlesspost.com/info/terms/privacy/privacy_policy","https://www.paperlesspost.com/info/terms/terms_of_service/paperless_post_terms_of_service","https://www.paperlesspost.com/info/terms/information-security","","","","","","","",""
"Docsend","docsend.com","https://docsend.com","https://logo.clearbit.com/docsend.com?size=36","https://www.docsend.com/pricing/","https://www.docsend.com/legal/","https://www.docsend.com/terms-of-service/","https://www.docsend.com/security/","","","","","","","",""
"Coveralls","coveralls.io","https://coveralls.io","https://logo.clearbit.com/coveralls.io?size=36","https://coveralls.io/pricing","https://enterprise.coveralls.io/privacy","https://coveralls.io/legal","https://enterprise.coveralls.io/security","","","","","","","",""
"Envoy","envoy.com","https://envoy.com","https://logo.clearbit.com/envoy.com?size=36","https://envoy.com/pricing/","https://envoy.com/privacypolicy/","https://envoy.com/tos/","https://envoy.com/security-details/","https://envoy.com/compliance/","","","","","","",""
"Canva","canva.com","https://canva.com","https://logo.clearbit.com/canva.com?size=36","https://about.canva.com/pricing/","https://about.canva.com/privacy-policy/","https://about.canva.com/terms-of-use/"," ","","","","","","","",""
"Hellofax","hellofax.com","https://hellofax.com","https://logo.clearbit.com/hellofax.com?size=36","https://app.hellofax.com/info/pricing","https://www.hellosign.com/legal/hellofax-privacy","https://www.hellosign.com/legal/hellofax-tos","https://www.hellosign.com/legal/hellofax-security","","","","","","","",""
"Cleverbridge","cleverbridge.com","https://cleverbridge.com","https://logo.clearbit.com/cleverbridge.com?size=36","https://www.cleverbridge.com/corporate/pricing/","https://www.cleverbridge.com/corporate/privacy-policy/","https://www.cleverbridge.com/corporate/legal-info/","https://www.cleverbridge.com/corporate/tag/security-compliance/","https://www.cleverbridge.com/corporate/are-you-ready-for-the-gdpr/","","","","","","",""
"Stripe","stripe.com","https://stripe.com","https://logo.clearbit.com/stripe.com?size=36","https://stripe.com/us/pricing","https://stripe.com/us/privacy","https://stripe.com/us/legal","https://stripe.com/docs/security","","","","","","","",""
"Webex","webex.com","https://webex.com","https://logo.clearbit.com/webex.com?size=36","https://www.webex.com/products/web-conferencing.html","https://www.cisco.com/c/en/us/about/legal/privacy-full.html","https://www.cisco.com/c/en/us/about/legal/cloud-and-software/cloud-terms.html","https://collaborationhelp.cisco.com/article/en-us/DOC-9095","","","","","","","",""
"Zoho","zoho.com","https://zoho.com","https://logo.clearbit.com/zoho.com?size=36","https://www.zoho.com/books/help/items/price_list.html","https://www.zoho.com/privacy.html","https://www.zoho.com/terms.html","https://www.zoho.com/security.html","https://www.zoho.com/gdpr.html","","","","","","",""
"Cloudflare","cloudflare.com","https://cloudflare.com","https://logo.clearbit.com/cloudflare.com?size=36","https://www.cloudflare.com/plans/","https://www.cloudflare.com/security-policy/","https://www.cloudflare.com/terms/","https://www.cloudflare.com/security/","https://www.cloudflare.com/gdpr/introduction/","45","126","150","6","1124","25","1124"
"Postman","getpostman.com","https://getpostman.com","https://logo.clearbit.com/getpostman.com?size=36","https://www.getpostman.com/pricing","https://www.getpostman.com/licenses/privacy","https://www.getpostman.com/licenses/postman_cloud_addendum","https://www.getpostman.com/security","","","","","","","",""
"Sublime Text","sublimetext.com","https://sublimetext.com","https://logo.clearbit.com/sublimetext.com?size=36","https://www.sublimetext.com/buy","https://forum.sublimetext.com/privacy","https://forum.sublimetext.com/tos","https://forum.sublimetext.com/t/network-or-security-audits-of-sublime-text/12161","","","","","","","",""
"Stickermule","stickermule.com","https://stickermule.com","https://logo.clearbit.com/stickermule.com?size=36","","https://www.stickermule.com/privacy","https://www.stickermule.com/terms","","","","","","","","",""
"Efax","efax.com","https://efax.com","https://logo.clearbit.com/efax.com?size=36","https://www.efax.com/pricing","https://www.efax.com/legal#privacy","https://enterprise.efax.com/company/customer-agreement","https://www.efax.com/efax-help-center/security","","","","","","","",""
"Looker","looker.com","https://looker.com","https://logo.clearbit.com/looker.com?size=36","https://looker.com/product/pricing","https://looker.com/privacy","https://looker.com/terms","https://looker.com/product/security","https://looker.com/product/security","","","","","","",""
"Bluesnap","bluesnap.com","https://bluesnap.com","https://logo.clearbit.com/bluesnap.com?size=36","https://home.bluesnap.com/payment-gateway-pricing/","https://home.bluesnap.com/privacy-policy/","https://home.bluesnap.com/terms-and-conditions/","https://home.bluesnap.com/careers-listing/senior-security-engineer/","https://home.bluesnap.com/gdpr-compliance/","","","","","","",""
"Avangate","avangate.com","https://avangate.com","https://logo.clearbit.com/avangate.com?size=36","http://www.avangate.com/pricing/","http://www.avangate.com/privacy.php","http://www.avangate.com/terms.php","","http://blog.avangate.com/what-is-gdpr-and-how-does-it-affect-your-business-expert-interview/","","","","","","",""
"Square","squareup.com","https://squareup.com","https://logo.clearbit.com/squareup.com?size=36","https://squareup.com/pricing","https://squareup.com/legal/privacy","https://squareup.com/legal/ua","https://squareup.com/security","https://squareup.com/gb/townsquare/business-dates-2018","","","","","","",""
"Delighted","delighted.com","https://delighted.com","https://logo.clearbit.com/delighted.com?size=36","https://delighted.com/pricing","https://delighted.com/privacy","https://delighted.com/terms","https://delighted.com/security","","","","","","","",""
"Outreach","outreach.io","https://outreach.io","https://logo.clearbit.com/outreach.io?size=36","https://www.outreach.io/solutions/pricing/custom","https://www.outreach.io/privacy-policy","https://www.outreach.io/acceptable-use-policy","https://www.outreach.io/trust","https://www.outreach.io/trust/gdpr-compliance","","","","","","",""
"Npm","npmjs.com","https://npmjs.com","https://logo.clearbit.com/npmjs.com?size=36","https://www.npmjs.com/pricing","https://www.npmjs.com/policies/privacy","https://www.npmjs.com/policies/terms","https://www.npmjs.com/policies/security","","","","","","","",""
